行政區域代碼,業者名稱店名,食品業者登錄字號,地址,評核結果
63000080,包子商行(世新大學),A-202258540-00000-5,臺北市文山區木柵路1段17巷1號  舍我樓,優
63000080,天津蔥抓餅(世新大學),A-200154606-00001-2,臺北市文山區木柵路1段17巷1號  舍我樓,優
63000080,韓色(世新大學),A-278967162-00001-6,臺北市文山區木柵路1段17巷1號  舍我樓,優
63000080,COMEBUY(世新大學),A-124483673-00167-9,臺北市文山區木柵路1段17巷1號  舍我樓,優
63000070,福山食品行-釜山順豆腐,A-148826403-00001-4,臺北市萬華區武昌街2段25之1號,優
63000070,阿豬媽西門店,A-150847827-00002-1,臺北市萬華區西寧南路123號4樓之1,優
63000070,甩鍋雞,A-150753341-00002-9,臺北市萬華區西寧南路123號4樓,優
63000070,周照子台式鐵板燒,A-152635145-00001-0,臺北市萬華區西寧南路167號1樓,優
63000070,鮮五丼 西門第一門市部,A-197301707-00322-9,臺北市萬華區成都路86號2樓、昆明街134、134之1號2樓,優
63000070,南喬有限公司-阿嬤韓鍋料理,A-150753341-00002-8,臺北市萬華區西寧南路123號4樓,優
63000070,600CC木瓜牛奶,A-200123589-00002-9,臺北市萬華區武昌街2段122號1樓,優
63000070,台北牛乳大王,A-189591513-00001-0,臺北市萬華區成都路70號1樓,優
63000070,CoCo都可,A-126355929-00001-0,臺北市萬華區武昌街2段4號,優
63000070,fufucatcafe ,A-190710122-00001-1,臺北市萬華區武昌街2段53號3樓,優
63000070,鮮茶道 台北武昌店,A-128408922-00019-3,臺北市萬華區西寧南路119號,優
63000070,燒肉眾台北西門店,A-185002063-00001-3,臺北市萬華區成都路66號2、3樓,優
63000070,港記酥皇有限公司,A-154674919-00000-3,臺北市萬華區漢中街6號之2,優
63000070,台灣松屋餐飲股份有限公司,A-155841908-00014-3,臺北市萬華區武昌街2段29號1樓,優
63000070,薆悅酒店西寧館,A-125134168-00001-9,臺北市萬華區西寧南路107號1樓至10樓,優
63000080,幸福蛋餅(國立政治大學),F-200251353-00001-4,"臺北市文山區指南路2段64號 
自強九舍",優
63000080,自強伊果咖啡(國立政治大學),A-153321298-00003-4,"臺北市文山區指南路2段64號
自強十舍",優
63000080,對味廚房料理實驗室(國立政治大學),F-200242983-00000-2,"臺北市文山區指南路2段64號
政治大學(行政大樓二樓)",優
63000080,政大小吃部(國立政治大學),A-200245427-00001-4,臺北市文山區指南路2段64號(樂活小舖1樓),優
63000080,入口漢堡(國立政治大學),A-278967469-00001-6,臺北市文山區萬壽路36號1樓(國立政治大學),優
63000080,Ruins Coffee Roasters(國立政治大學),A-202273433-00001-4,臺北市文山區萬壽路36號1樓(國立政治大學),優
63000070,賽門甜不辣-賽門甜不辣小吃店,A-200173159-00001-6,臺北市萬華區西寧南路95號,優
63000070,西門町麥亨堡-麥亨堡飲品店,A-200173159-00001-6,臺北市萬華區西寧南路95號1樓,優
63000070,老派金魚-金心茶泰企業社,A-200138832-00001-5,臺北市萬華區昆明街88號,優
63000070,只見Flag Pasta-富來客餐館,A-188360985-00001-6,臺北市萬華區昆明街88號2樓,優
63000070,FANFANSCAFE-粉粉餐飲股份有限公司,A-183170156-00000-9,臺北市萬華區昆明街92之1號5樓,優
63000070,天外天麻辣火鍋店-辣之王麻辣火鍋店,A-148831709-00001-9,臺北市萬華區昆明街76號2樓,優
63000110,木子甜飲(銘傳大學),A-200240779-00000-8,臺北市士林區中山北路5段250號,優
63000110,好口味(銘傳大學),A-200243873-00001-7,臺北市士林區中山北路5段250號,優
63000110,MoMo滷味(銘傳大學),A-200242715-00000-0,臺北市士林區中山北路5段250號,優
63000110,娃子美而美(銘傳大學),A-200244160-00001-7,臺北市士林區中山北路5段250號,優
63000110,義世界(銘傳大學),A-200244241-00000-6,臺北市士林區中山北路5段250號,優
63000110,想點手作咖啡(銘傳大學),A-193148936-00001-2,臺北市士林區中山北路5段250號,優
63000110,強尼兄弟健康廚房(東吳大學外雙溪校區),A-200224671-00001-2,臺北市士林區臨溪路70號(東吳大學),優
63000110,耕心耕味(銘傳大學),A-200207953-00001-6,臺北市士林區中山北路5段250號,優
63000110,La Sol Kitchen(東吳大學外雙溪校區),A-278965352-00001-5,臺北市士林區臨溪路70號(東吳大學),優
63000110,御喜自助餐(東吳大學外雙溪校區),A-200156157-00001-5,臺北市士林區臨溪路70號(東吳大學),優
63000110,金盃美而美(東吳大學外雙溪校區),A-200146818-00000-7,臺北市士林區臨溪路70號(東吳大學),優
63000110,四海遊龍(廣鑫行事業有限公司),A-124293977-00012-4,臺北市士林區臨溪路70號(東吳大學),優
63000110,MO&MO滷味(東吳大學外雙溪校區),A-200242715-00004-4 ,臺北市士林區臨溪路70號(東吳大學),優
63000110,蒲家廚房(東吳大學外雙溪校區),A-200007411-00001-3,臺北市士林區臨溪路70號(東吳大學),優
63000110,趙班長海苔飯捲(東吳大學外雙溪校區),F-200047182-00001-7,臺北市士林區臨溪路70號(東吳大學),優
63000110,涼麵自由吧(東吳大學外雙溪校區),A-200218997-00000-5,臺北市士林區臨溪路70號(東吳大學),優
63000110,親子鯛魚燒(東吳大學外雙溪校區),A-202273648-00001-2,臺北市士林區臨溪路70號(東吳大學),優
63000110,木子甜飲(東吳大學外雙溪校區),A-200118493-00000-5,臺北市士林區臨溪路70號(東吳大學),優
63000110,校車聚場(東吳大學外雙溪校區),A-124751255-00001-0,臺北市士林區臨溪路70號(東吳大學),優
63000050,沐達早餐(東吳大學城中校區),A-200004363-00001-6,臺北市中正區貴陽街1段56號(東吳大學),優
63000050,海音咖啡(東吳大學城中校區),A-200006558-00001-4,臺北市中正區貴陽街1段56號(東吳大學),優
63000050,咖哩食堂(東吳大學城中校區),A-202257006-00001-2,臺北市中正區貴陽街1段56號(東吳大學),優
63000030,燒肉smile-大安忠孝,A-183293333-00127-2,臺北市大安區忠孝東路4段104號2樓之1,優
63000100,小P滷味(德明財經科技大學),A-200172336-00000-1,臺北市內湖區環山路1段56號,優
63000090,盒盒BOXBOX健康餐盒(盒盒有限公司),A-125134293-00000-7,臺北市南港區興東街29號1樓,優
63000040,蓬萊摩沙烘焙坊,A-125550749-00000-5,臺北市中山區松江路71號,優
63000030,愛上愛莉_台大癌醫,A-152223283-00000-5,臺北市大安區基隆路3段155巷57號B1樓,優
63000030,一雙牛肉麵_台大癌醫,A-183069996-00003-1,臺北市大安區基隆路3段155巷57號B1樓,優
63000030,姑姑小站_台大癌醫,A-200253034-00000-6,臺北市大安區基隆路3段155巷57號B1樓,優
63000020,路易莎咖啡（臺北醫學大學）,A-124693586-00595-0,臺北市信義區吳興街250號,優
63000020,好食在（臺北醫學大學）,A-202272973-00000-1,臺北市信義區吳興街250號,優
63000020,好食煮藝（臺北醫學大學）,A-202272560-00000-3,臺北市信義區吳興街250號,優
63000020,馬鈴薯杯杯（臺北醫學大學）,A-200105147-00000-7,臺北市信義區吳興街250號,優
63000020,真麻辣（臺北醫學大學）,A-202273954-00000-1,臺北市信義區吳興街250號,優
63000020,路易沙咖啡(信義吳興門市),A-124693586-00637-7,臺北市信義區基隆路2段16號,優
63000020,路易沙咖啡(台北莊敬門市),A-124693586-00628-7,臺北市信義區莊敬路325巷36號,優
63000020,路易沙咖啡(信義松仁店),A-124693586-00252-0,臺北市信義區松仁路242號,優
63000030,"好事企業社(好地方自助餐台北教育大學店)
",A-200149032-00000-8,臺北市大安區臥龍里臥龍街38號,優
63000030,陽光盒餐商行(米卡盒餐台北教育大學店),A-278967668-00000-6,臺北市大安區臥龍里臥龍街38號,優
63000030,凱嘉小吃店(拉亞漢堡台北教育大學店),A-128813605-03438-9,臺北市大安區臥龍里臥龍街38號,優
63000030,和平茶坊(COMEBUY台北教育大學店),A-124483673-00259-1,臺北市大安區臥龍里臥龍街38號,優
63000030,鴻磚義廚館(BLUE 磚塊義式廚房台北教育大學店),A-202265157-00000-7,臺北市大安區臥龍里臥龍街38號,優
63000030,街口皇廚 (師大店),A-127998225-00018-1,臺北市大安區和平東路1段129之1號,優
63000030,Wahsay (師大店),A-194095556-00000-1,臺北市大安區和平東路1段162號,優
63000030,卡摩咖啡 Camo Café (師大店),A-128946443-00008-6,臺北市大安區和平東路1段129號,優
63000050,廟口蚵仔煎-微風台大醫院,A-126344661-00004-4,臺北市中正區中山南路7號B1,優
63000060,臺北市太平國小(宏遠國際餐飲股份有限公司),A-125094980-00045-4,臺北市大同區延平北路2段239號,優
63000050,醬醬麵道-微風台大醫院,A-193926131-00002-4,臺北市中正區中山南路7號B1,優
63000050,用六快煮鍋-微風台大醫院,A-124940448-00009-2,臺北市中正區中山南路7號B1,優
63000050,龜記茗品-微風台大醫院,A-166641441-00121-4,臺北市中正區中山南路7號B1,優
63000050,萌太利印尼風味料理-微風台大醫院,A-124716379-00005-2,臺北市中正區中山南路7號B1,優
63000080,路易莎 - 木柵直營店,A-124693586-00302-6,臺北市文山區木柵路3段63號,優
63000120,路易莎-北投直營門市,A-124693586-00276-6,臺北市北投區光明路65號1樓,優
63000120,路易莎-天母米蘭門市,A-124693586-00581-5,臺北市北投區天母西路132及132之1號,優
63000120,家禾食坊(國立臺北護理健康大學校本部),A-130289937-00000-9,臺北市北投區明德路365號（護理大學學生餐廳）,優
63000040,八方雲集(大同大學),A-170472679-00710-8,臺北市中山北路3段40號,優
63000040,想點(大同大學),A-128357634-00020-8,臺北市中山北路3段40號,優
63000040,玉福滷味(大同大學),A-128357634-00016-3,臺北市中山北路3段40號,優
63000040,99早餐(大同大學),A-128357634-00015-2,臺北市中山北路3段40號,優
63000070,溫州大餛飩-佳味溫州大餛飩小吃店,A-200126508-00001-2,臺北市萬華區西寧南路86號,優
63000090,"中國信託商業銀行股份有限公司
(新天地國際實業服份有限公司)",A-184435578-00007-9,臺北市南港區經貿二路168號4樓員工餐廳,優
63000050,天王自助餐(臺北市立大學),A-200138575-00003-1,臺北市中正區愛國西路1號,優
63000100,德茗茶棧(德明財經科技大學),A-202279541-00000-9,臺北市內湖區環山路1段56號 圖書二館學生餐廳,優
63000050,辰禾企業社_台北商業大學  市招:努豆Q,A-278963817-00000-7,臺北市中正區濟南路1段321號,優
63000050,兄弟蚵仔麵線,A-200077404-00002-3,臺北市中正區汀州路3段235號,優
63000050,維綸麵食館,A-200073918-00001-8,臺北市中正區汀州路3段279號,優
63000050,順園小館,A-178372441-00001-5,臺北市中正區汀州路3段281號1樓,優
63000050,意記客家魷魚焿,A-131881985-00001-2,臺北市中正區汀州路3段289號1樓,優
63000050,阿薄郎台式小酒館,A-150958914-00002-1,臺北市中正區汀州路3段96號,優
63000050,山西刀削麵,A-200200849-00001-3,臺北市中正區羅斯福路4段24巷12弄10之1號1樓,優
63000050,YU POKE夏威夷生魚飯,A-200175037-00001-3,臺北市中正區羅斯福路4段24巷12弄4號1樓,優
63000050,宴美企業有限公司-HAPPY LEMON,A-112609661-00007-6,臺北市中正區羅斯福路4段24巷14號1樓,優
63000050,黛黛茶,A-182803604-00006-5,臺北市中正區羅斯福路4段136巷3號,優
63000050,白帝城川式滷味,A-200146747-00001-9,臺北市中正區羅斯福路4段136巷8號,優
63000050,元晴茶行-一沐日,A-182786648-00006-3,臺北市中正區羅斯福路4段16號1樓,優
63000050,築本屋,A-200250123-00001-3,臺北市中正區羅斯福路4段52巷6號1樓,優
63000050,能量小姐餐館,A-200122441-00002-5,臺北市中正區羅斯福路4段52巷8號,優
63000050,大狗麵線,A-166611116-00006-2,臺北市中正區羅斯福路4段76之2號1樓,優
63000050,喫尤平價鐵板燒,A-152635145-00002-1,臺北市中正區汀州路3段247號1樓,優
63000050,德記姑姑的店,A-200165660-00001-4,臺北市中正區羅斯福路4段52巷16弄4號,優
63000050,大盛豬排,A-200201155-00001-4,臺北市中正區羅斯福路4段52巷16弄15之1號,優
63000050,雲泰小鎮餐坊,A-200112964-00001-3,臺北市中正區羅斯福路4段90巷2之2號1樓,優
63000050,巴蜀現撈,A-202258979-00001-2,臺北市中正區羅斯福路4段70之1號1樓,優
63000050,米澤製麵,A-142432070-00003-3,臺北市中正區羅斯福路4段132號1樓,優
63000030,魯山人壽喜鍋物,A-129138243-00001-1,臺北市大安區羅斯福路4段85號,優
63000070,店小二,A-200125137-00000-8,臺北市萬華區西寧南路70號B1之5,優
63000110,駿成小吃店,A-200243790-00001-5,臺北市士林區華岡路55號大忠館2F,優
63000110,路易莎文化大學門市,A-124693586-00725-5,臺北市士林區華岡路55號大忠館3F,優
63000110,多寶閣複合飲食館,A-200005371-00001-6,臺北市士林區華岡路55號大忠館2F,優
63000110,四海遊龍文化大學店,A-124293977-00803-2,臺北市士林區華岡路55號大忠館2F,優
63000110,村吉小吃店,A-202269185-00001-3,臺北市士林區華岡路55號大忠館2F,優
63000070,港九香滿樓餐廳股份有限公司,A-122470602-00001-2,臺北市萬華區峨嵋街52號6樓,優
63000070,"COMEBUYTEA_西門生活店
(長江莊敬國際有限公司)",A-152704466-00003-5,臺北市萬華區峨嵋街52號(L104櫃位),優
63000070,台灣薩莉亞餐飲股份有限公司西門分公司,A-128854801-00001-5,臺北市萬華區峨嵋街37號2樓,優
63000070,我家牛排(棋王有限公司),A-200096013-00001-9,臺北市萬華區峨嵋街88號2樓之2,優
63000070,阿豬嘻烤肉村(極晁有限公司),A-194166242-00001-3,臺北市萬華區峨嵋街28號3樓,優
63000120,小鑊焱,A-200244258-00000-4,"臺北市士林區中山北路5段250號
(銘傳大學)",優
63000120,饗蘸美食,A-200244051-00001-6,臺北市北投區學園路2號,優
63000120,爺茶娘飯輕食坊,A-278965420-00001-1,"臺北市北投區學園路2號
(臺北城市科技大學)",優
63000120,海揚水果店,A-200134154-00000-7,"臺北市北投區學園路2號
(臺北城市科技大學)",優
63000120,娃子美而美,A-200001543-00001-3,"臺北市北投區學園路2號
(臺北城市科技大學)",優
63000120,木子甜飲店,A-200240779-00000-8,"臺北市北投區學園路2號
(臺北城市科技大學)",優
63000120,艾倫秀,A-200213363-00000-7,"臺北市北投區學園路2號
(臺北城市科技大學)",優
63000070,大眾食堂,A-152371657-00001-5,臺北市萬華區漢中街34之3號,優
63000070,貢茶 西門武昌店,A-128613212-00100-4,臺北市萬華區武昌街2段100號,優
63000070,茶堀出軌泡沫紅茶店,A-200183576-00001-0,臺北市萬華區漢中街30號,優
63000070,豪季水餃店,A-125556791-00001-9,臺北市萬華區武昌街2段83之7號1樓,優
63000070,夯肉殿,A-150758541-00000-3,臺北市萬華區漢中街42號3樓,優
63000070,瞞著爹股份有限公司,A-124541322-00003-4,臺北市萬華區武昌街2段82巷2弄4號,優
63000070,幸春三兄妹雪花冰專賣店,A-200154292-00001-3,臺北市萬華區漢中街23號及23號地下,優
63000070,西門町鳥人拉麵股份有限公司,A-182907707-00001-9,臺北市萬華區中華路1段108號1樓,優
63000070,勝世有限公司(幸福堂小籠包),A-185099881-00001-7,臺北市萬華區漢中街65號,優
63000030,申廚食坊(國立台北科技大學),A-200131329-00000-8,臺北市大安區建國南路1段81號(國立臺北科技大學),優
63000070,謝謝魷魚羹,A-200109461-00001-1,臺北市萬華區漢中街32巷1號,優
63000010,STARBUCKS COFFEE-民生三民門市,A-116097091-02634-6,臺北市松山區南京東路5段150之1號,優
63000010,CHIT CHAT cafe,A-183366497-00000-4,臺北市松山區南京東路5段38號1樓,優
63000090,布娜飛小酒館南港店-環球南港,A-142363329-00002-2,臺北市南港區忠孝東路7段371號1樓,優
63000090,21 plus-環球南港,A-189627033-00348-1,臺北市南港區忠孝東路7段371號B1,優
63000090,葡吉手工包子-環球南港,A-104389073-00030-5,臺北市南港區忠孝東路7段371號B1,優
63000090,日初茶太-環球南港,A-180671769-00175-5,臺北市南港區忠孝東路7段371號B1,優
63000090,cama café -環球南港,A-153353122-00766-1,臺北市南港區忠孝東路7段371號B1,優
63000090,武松殿-環球南港,A-159260558-00014-3,臺北市南港區忠孝東路7段371號B1,優
63000090,米哥烘焙坊-環球南港,A-126900511-00004-6,臺北市南港區忠孝東路7段371號B1,優
63000070,新利大雅餐廳(鑫俐福州小館),A-115029933-00001-1,臺北市萬華區西寧南路22之1號,優
63000050,忠青商行_微風台北車站,A-142634580-00029-1,臺北市中正區北平西路3號2樓,優
63000050,偷飯賊_微風台北車站,A-127332404-00008-1,臺北市中正區北平西路3號2樓,優
63000050,英格莉莉_台北車站微風店,A-180671769-00258-7,臺北市中正區北平西路3號2樓,優
63000050,談談越_北車微風店,A-152364369-00008-4,臺北市中正區北平西路3號2樓,優
63000050,雞三和微風台北車站店,A-155006909-00001-3,臺北市中正區北平西路3號2樓,優
63000050,和民手作廚房微風北車店,A-127725371-00035-0,臺北市中正區北平西路3號2樓,優
63000050,大河屋_微風台北車站,A-155777259-00006-1,臺北市中正區北平西路3號2樓,優
63000050,新高軒_微風台北車站,A-183438892-00001-4,臺北市中正區北平西路3號2樓,優
63000050,日本橋浜町食事处_微風台北車站,A-155777259-00019-5,臺北市中正區北平西路3號2樓,優
63000050,大師兄銷魂麵舖_微風台北車站,A-185068297-00005-8,臺北市中正區北平西路3號2樓,優
63000050,鐵火燒肉_台北車站微風店,A-183540453-00003-3,臺北市中正區北平西路3號2樓,優
63000050,岩手燒-新光站前店,A-137876566-00003-9,臺北市中正區忠孝西路1段66號地下1樓,優
63000050,COME SEE PIZZA-新光站前店,A-191070449-00002-4,臺北市中正區忠孝西路1段66號地下1樓,優
63000050,花蓮扁食-新光站前店,A-170837404-00032-6,臺北市中正區忠孝西路1段66號地下1樓,優
63000050,藍象廷-新光站前店,A-154716283-00002-6,臺北市中正區忠孝西路1段66號地下1樓,優
63000050,富宴-新光站前店,A-200225511-00001-6,臺北市中正區忠孝西路1段66號12樓,優
63000020,TG蔬坊 The Greenery-台北101店,A-202264497-00001-4,臺北市信義區市府路45號B1,優
63000020,杏美小食堂-台北101店,A-142756204-00175-1,臺北市信義區市府路45號B1,優
63000020,唬唬鐵板廚房-台北101店,A-183041787-00013-0,臺北市信義區市府路45號B1,優
63000020,Salt & Stone-台北101,A-182799073-00001-4,臺北市信義區市府路45號4樓,優
63000020,Jean-Paul Hévin(JPH)-台北101,A-107641297-00001-5,臺北市信義區市府路45號,優
63000020,TWG Tea-台北101,A-154269242-00002-4,臺北市信義區市府路45號,優
63000020,富錦樹台菜香檳-台北101,A-153769515-00011-1,臺北市信義區市府路45號,優
63000050,老董牛肉麵北車微風,A-194050426-00009-7,臺北市中正區北平西路3號2樓,優
63000050,咖哩咖哩_微風台北車站,A-200157847-00004-5,臺北市中正區北平西路3號2樓,優
63000050,津津韓式小吃_微風台北車站,A-183563005-00001-9,臺北市中正區北平西路3號2樓,優
63000050,小南門豆花(微風台北車站店),A-124977367-00009-2,臺北市中正區北平西路3號2樓,優
63000050,花蓮扁食_微風台北車站,A-170837404-00031-5,臺北市中正區北平西路3號2樓,優
63000050,姥姥酸菜魚_台北車站微風店,A-193775794-00001-0,臺北市中正區北平西路3號2樓,優
63000050,"奧特拉麵_台北車站微風店
(RAMEN ULTRA)",A-124963504-00006-7,臺北市中正區北平西路3號2樓,優
63000050,上村牧場_台北車站微風店,A-127725371-00033-8,臺北市中正區北平西路3號2樓,優
63000050,瀧厚炙燒熟成牛排_台北車站微風店,A-183451466-00002-7,臺北市中正區北平西路3號2樓,優
63000050,阿豬媽韓式烤肉吃到飽_台北車站微風店,A-150847827-00003-2,臺北市中正區北平西路3號2樓,優
63000050,頌丹樂_台北車站微風店,A-185127492-00001-7,臺北市中正區北平西路3號2樓,優
63000050,八海食潮_台北車站微風店,A-124484265-00002-5,臺北市中正區北平西路3號2樓,優
63000050,YAYOI彌生軒_台北車站微風店,A-154669140-00025-0,臺北市中正區北平西路3號2樓,優
63000100,八方悅鍋物-內湖AIT店,A-200174003-00001-5,臺北市內湖區康寧路1段261號1樓,優
63000020,XD BAR_統一時代百貨,A-179955943-00001-0,臺北市信義區忠孝東路5段8號2樓(統一時代),優
63000020,Caffe Le MANI琢手咖啡_統一時代百貨,A-142274516-00001-0,臺北市信義區忠孝東路5段8號2樓(統一時代),優
63000020,汆食_統一時代百貨,A-150761320-00011-4,臺北市信義區忠孝東路5段8號7樓(統一時代),優
63000020,Solema健康新飲食_統一時代百貨,A-193036192-00002-3,臺北市信義區忠孝東路5段8號B2(統一時代),優
63000020,麵線歐爸_統一時代百貨,A-154041773-00008-7,臺北市信義區忠孝東路5段8號B2(統一時代),優
63000020,凱利得_統一時代百貨,A-170453032-00002-4,臺北市信義區忠孝東路5段8號B2(統一時代),優
63000020,nukunukucatcafe-信義ATT 4 FUN,A-190710122-00002-2,臺北市信義區松壽路12號4樓,優
63000020,繼光香香雞-信義ATT店,A-124435384-00141-7,臺北市信義區松壽路12號1樓,優
63000020,街口味-信義ATT 4 FUN,A-124948618-00000-0,臺北市信義區松壽路12號,優
63000020,不然早午餐ATT店,A-183056113-00003-8,臺北市信義區松壽路12號2樓,優
63000020,樂子信義旗艦店,A-190501390-00001-6,臺北市信義區松壽路12號,優
63000020,呷哺呷哺-信義ATT 4 FUN,A-190060675-00000-1,臺北市信義區松壽路12號1樓,優
63000020,兩餐-信義ATT 4 FUN,A-145899471-00017-3,臺北市信義區松壽路12號4F,優
63000090,炸鷄大獅-環球南港,A-142591908-00060-2,臺北市南港區忠孝東路7段371號B1,優
63000090,老蔡水煎包-環球南港,A-138503798-00005-6,臺北市南港區忠孝東路7段371號B1,優
63000090,蔬坊-環球南港,A-161884947-00002-7,臺北市南港區忠孝東路7段371號B1,優
63000090,開丼-環球南港,A-153925311-00017-5,臺北市南港區忠孝東路7段371號B1,優
63000090,宮福-環球南港,A-183169123-00002-3,臺北市南港區忠孝東路7段371號B1,優
63000090,滷春秋-環球南港,A-142839486-00009-1,臺北市南港區忠孝東路7段371號B1,優
63000090,頂呱呱-環球南港,A-122368753-00134-2,臺北市南港區忠孝東路7段371號B1,優
63000090,彌生軒 YAYOI-環球南港,A-154669140-00007-0,臺北市南港區忠孝東路7段371號B1,優
63000090,大河牧場-環球南港,A-190306397-00017-3,臺北市南港區忠孝東路7段371號B1,優
63000090,Drip Cafe 好滴-環球南港,A-131848918-00001-1,臺北市南港區忠孝東路7段371號B1,優
63000090,money jump-環球南港,A-142651026-00002-6,臺北市南港區忠孝東路7段371號B1,優
63000030,小小樹食_新光DT店,A-183567728-00004-8,臺北市大安區忠孝東路3段268號4樓,優
63000030,豆豆里-新光三越DT店,A-150779721-00003-9,臺北市大安區忠孝東路3段268號4樓,優
63000030,日本橋玉井-新光三越DT店,A-143747632-00000-4,臺北市大安區忠孝東路3段268號4樓,優
63000030,魚君_新光三越DT店,A-152881785-00006-8,臺北市大安區忠孝東路3段268號4樓,優
63000030,芋艿川小吃店_新光DT店,A-190135471-00000-8,臺北市大安區忠孝東路3段268號4樓,優
63000030,勺日咖啡_新光Let's Go店,A-170805613-00002-0,臺北市大安區忠孝東路3段268號3樓,優
63000030,興波咖啡超級棧_新光三越DT店,A-190143090-00001-5,臺北市大安區忠孝東路3段268號1樓,優
63000030,li teppanyaki_新光DT店,A-190323071-00023-8,臺北市大安區忠孝東路3段282號3樓,優
63000030,Restaurant-A_新光DT店,A-190115643-00000-7,臺北市大安區忠孝東路3段282號4樓,優
63000030,板前中山_新光DT店,A-154592570-00004-9,臺北市大安區忠孝東路3段282號3樓,優
63000030,夏花餐室_新光DT店,A-190272208-00001-9,臺北市大安區忠孝東路3段282號3樓,優
63000020,總裁牛肉麵 BELLAVITA寶麗廣場,A-155847754-00003-6,臺北市信義區松仁路28號B2,優
63000020,豆腐村 BELLAVITA寶麗廣場,A-153221376-00030-0,臺北市信義區松仁路28號B2,優
63000020,NICE GREEN萊點鍋 BELLAVITA寶麗廣場,A-128483007-00070-7,臺北市信義區松仁路58號B3F,優
63000020,Maccanti BELLAVITA寶麗廣場,A-182802181-00004-2,臺北市信義區松仁路28號B2樓,優
63000020,板前中山及四行倉庫信義店 BELLAVITA寶麗廣場,A-154592570-00003-8,臺北市信義區松仁路28號B2之14-B,優
63000020,山口小鼎膾 BELLAVITA寶麗廣場,A-153520971-00000-0,臺北市信義區松仁路28號B2,優
63000020,合-shabu BELLAVITA寶麗廣場,A-153804148-00001-2,臺北市信義區松仁路28號4樓,優
63000020,CLOVER BELLAVITA寶麗廣場,A-154166061-00000-7,臺北市信義區松仁路28號4樓,優
63000020,藏壽司_信義ATT店,A-154669129-00028-0,臺北市信義區松壽路12號4樓,優
63000020,the Chips美式餐廳_信義ATT 4 FUN店,A-153958686-00000-7,臺北市信義區松壽路12號5樓,優
63000020,"Kiki餐廳_信義ATT 4 FUN
(大地美饌有限公司)",A-150774789-00000-5,臺北市信義區松壽路12號6樓,優
63000020,中山家餐飲股份有限公司_信義ATT 4 FUN,A-154592570-00001-6,臺北市信義區松壽路12號10樓,優
63000020,樺達奶茶_信義ATT 4 FUN,A-131972140-00007-2,臺北市信義區松壽路12號5樓,優
63000020,黑浮咖啡_台北信義ATT店,A-183050238-00000-7,臺北市信義區松壽路12號5樓,優
63000020,"One Rule_信義ATT 4 FUN
(規則王股份有限公司)",A-183041560-00001-6,臺北市信義區松壽路12號10樓之2,優
63000020,"Karakara_信義ATT 4 FUN
(規則王股份有限公司)",A-193545999-00000-1,臺北市信義區松壽路12號10樓,優
63000020,camacafe_新光三越信義新天地A8,A-153353122-00000-2,臺北市信義區松高路12號B2,優
63000020,咖雞窩咖哩專賣店_新光三越信義新天地A8,A-200234323-00001-7,臺北市信義區松高路12號B2,優
63000020,青丘苑_新光三越信義新天地A8,A-187504339-00002-9,臺北市信義區松高路12號B2,優
63000020,洋食屋_新光三越信義新天地A8,A-196949087-00003-3,臺北市信義區松高路12號B2,優
63000020,屯京拉麵_新光三越信義新天地A8,A-153116923-00000-8,臺北市信義區松高路12號號B2,優
63000020,非越即泰_新光三越信義新天地A8,A-154837370-00007-2,臺北市信義區松高路12號B2樓,優
63000020,品品 CAFE•雞蛋仔_新光三越信義新天地A8,A-202265695-00001-5,臺北市信義區松高路12號 B2,優
63000020,日春木瓜牛奶_新光三越信義新天地A8,A-190755730-00001-5,臺北市信義區松高路12號B2,優
63000020,Blah Blah Bar_新光三越信義新天地A8,A-193654222-00001-2,臺北市信義區松高路12號B1,優
63000020,Woosa洋食鬆餅屋_新光三越信義新天地A8,A-153089876-00008-2,臺北市信義區松高路12號B1,優
63000020,IKIGAI燒肉專門店_新光三越信義新天地A8,A-153089762-00097-4,臺北市信義區松高路12號B1,優
63000020,星乃咖啡_新光三越信義新天地A8,A-153537683-00001-9,臺北市信義區松高路12號2樓,優
63000020,Alice + Olivia cafe_新光三越信義新天地A8,A-154185503-00000-9,臺北市信義區松高路12號2樓,優
63000020,COMEBUY TEA-新光三越信義新天地A4館,A-152704466-00006-8,臺北市信義區松高路19號B2,優
63000020,覺旅咖啡-新光三越信義新天地A4館,A-125105494-00003-1,臺北市信義區松高路19號B1,優
63000020,CHOPE CHOPE Eatery-新光三越信義新天地A4,A-183426404-00001-0,臺北市信義區松高路19號四樓,優
63000020,雅朵義大利餐館-新光三越信義新天地A4館,A-182887097-00001-8,臺北市信義區松高路19號B1,優
63000020,Due Italian 黃金鹽拉麵-新光三越信義新天地A4,A-183475777-00000-6,臺北市信義區松高路19號B2,優
63000020,御牛殿-新光三越信義新天地A4館,A-154180161-00006-0,臺北市信義區松高路19號B2,優
63000070,戀的回憶小吃店,A-202279048-00001-2,臺北市萬華區西寧南路70號B1之12，13,優
63000070,肥貓小吃店,A-202279661-00001-3,臺北市萬華區西寧南路70號B1之19,優
63000070,加爾各答異國料理有限公司,A-202281182-00001-4,臺北市萬華區西寧南路70號B1之1,優
63000070,大吉嶺實業有限公司(大吉嶺南洋料理),A-202281181-00001-3,臺北市萬華區西寧南路70號B1之2,優
63000070,小野家拉麵,A-202277524-00000-8,臺北市萬華區西寧南路70號B1之24號,優
